ppg_diff,home_adv,form_diff,attack_diff,defense_diff,clean_diff,fail_diff,elo_diff,exp_diff,league_diff,result,over25,btts
0.46111111111111125,1.1796296296296296,0.4266666666666667,0.0,-1.9000000000000001,0.30000000000000004,0.0,0,14,0.0,0,1,1
-0.2272727272727273,-0.6363636363636365,-0.10333333333333328,-0.4999999999999999,-0.3999999999999999,0.2,0.10000000000000003,0,0,0.0,2,0,0
0.6914805624483042,1.825657894736842,-0.1233333333333334,0.4,0.0,0.0,-0.10000000000000003,0,8,0.0,1,0,0
0.5416666666666667,1.2240740740740739,0.6233333333333333,0.3999999999999999,-0.5,0.09999999999999998,-0.3,0,14,0.0,1,0,0
-0.2272727272727273,0.09090909090909083,0.20999999999999996,1.2,0.0,-0.09999999999999998,-0.09999999999999998,0,0,0.0,1,1,1
0.29227941176470584,0.7986111111111112,-0.2900000000000001,-0.29999999999999993,-0.5,0.10000000000000003,0.0,0,2,0.0,0,0,0
0.3076923076923077,0.8653846153846154,-0.18,-0.09999999999999998,0.2999999999999998,-0.1,0.2,0,6,0.0,0,0,0
-0.25370370370370354,0.2944444444444445,0.21666666666666667,-0.30000000000000004,-0.6000000000000001,0.2,0.2,0,-14,0.0,1,0,1
0.6,1.1,0.43,1.0999999999999999,-0.7,0.19999999999999998,-0.6,0,0,0.0,1,0,1
0.5777777777777777,1.3888888888888888,0.10000000000000003,-0.5,-0.8,0.3,0.0,0,14,0.0,0,0,0
0.6544117647058822,1.1985294117647056,-0.14666666666666667,0.19999999999999996,-0.30000000000000004,-0.2,-0.10000000000000003,0,2,0.0,1,0,0
-0.7272727272727272,-0.4545454545454545,-0.6500000000000001,-0.5,0.7000000000000001,0.1,0.09999999999999998,0,0,0.0,1,1,1
0.47142857142857153,0.9349845201238391,0.0,-0.09999999999999987,-0.09999999999999998,0.0,0.09999999999999998,0,1,0.0,0,1,1
0.1875,0.1875,0.1433333333333334,0.10000000000000009,-0.19999999999999996,0.0,-0.09999999999999998,0,0,0.0,1,0,0
0.40909090909090906,-0.18181818181818166,0.17,0.40000000000000013,-0.30000000000000004,0.09999999999999998,0.0,0,0,0.0,2,0,0
-0.18268398268398278,-0.125,-0.14000000000000007,-0.09999999999999998,-0.20000000000000007,0.2,0.2,0,-2,0.0,1,0,0
0.3108695652173914,0.5456521739130438,-0.036666666666666625,-0.20000000000000007,0.10000000000000009,0.0,0.09999999999999998,0,6,0.0,1,0,0
-0.5125541125541124,-0.24264705882352944,-0.22333333333333327,-0.4,0.0,0.09999999999999998,0.09999999999999998,0,-2,0.0,2,1,1
-0.27063492063492056,-0.0424836601307188,0.2466666666666667,0.29999999999999993,-0.09999999999999998,0.2,0.0,0,-1,0.0,2,0,0
-0.7727272727272727,-0.27272727272727293,-0.38000000000000006,-1.4,0.30000000000000004,0.19999999999999996,0.3,0,0,0.0,1,0,1
-0.6830466830466828,-0.2095588235294117,-0.2666666666666666,-0.7999999999999998,0.30000000000000004,0.0,0.30000000000000004,0,-4,0.0,1,0,1
-0.8636363636363635,-0.45454545454545436,0.06333333333333335,0.7,0.7,-0.4,0.0,0,0,0.0,2,1,0
0.5982683982683981,1.3006535947712417,-0.03999999999999998,0.10000000000000009,0.7,-0.39999999999999997,0.0,0,2,0.0,0,0,0
-0.15625,0.375,0.47,0.3999999999999999,-0.30000000000000004,0.19999999999999998,0.09999999999999998,0,0,0.0,2,1,0
0.7272727272727273,0.1818181818181821,0.15333333333333327,0.4999999999999999,0.19999999999999996,-0.2,-0.10000000000000003,0,0,0.0,0,1,1
0.4923986486486489,0.48750000000000004,0.33333333333333337,0.30000000000000004,-0.19999999999999996,0.19999999999999996,-0.2,0,5,0.0,0,1,0
-0.1818181818181821,-0.09090909090909083,0.1966666666666667,0.20000000000000007,-0.30000000000000004,0.19999999999999996,0.09999999999999998,0,0,0.0,1,1,1
-0.5705128205128205,0.2875000000000001,-0.1433333333333334,-0.10000000000000009,0.7,-0.2,-0.09999999999999998,0,-7,0.0,2,1,1
0.26102941176470584,1.2986111111111112,0.18999999999999997,0.0,-1.0,0.2,0.09999999999999998,0,2,0.0,0,0,0
0.26349206349206344,0.9093567251461987,0.06666666666666676,0.4,0.0,-0.09999999999999998,0.10000000000000003,0,1,0.0,0,0,0
-0.9545454545454546,-0.045454545454545414,-0.6166666666666666,-0.7,0.19999999999999996,-0.30000000000000004,0.19999999999999998,0,0,0.0,1,0,1
-0.16666666666666652,-0.0370370370370372,-0.039999999999999925,0.0,0.0,-0.09999999999999998,0.0,0,0,0.0,1,0,0
